longitude,latitude
101.5079,-51.0216
101.5565,-51.0268
101.6051,-51.0320
101.6051,-51.0320
101.6537,-51.0371
101.7023,-51.0422
101.7510,-51.0473
101.7510,-51.0473
101.7997,-51.0524
101.8483,-51.0574
101.8483,-51.0574
101.8970,-51.0625
101.9457,-51.0675
101.9943,-51.0725
101.9943,-51.0725
102.0430,-51.0774
102.0917,-51.0824
102.1405,-51.0873
102.1405,-51.0873
102.1892,-51.0922
102.2380,-51.0971
102.2380,-51.0971
102.2867,-51.1019
102.3355,-51.1067
102.3843,-51.1116
102.3843,-51.1116
102.4331,-51.1163
102.4818,-51.1211
102.5306,-51.1259
102.5306,-51.1259
102.5795,-51.1306
102.6283,-51.1353
102.6772,-51.1400
102.6772,-51.1400
102.7260,-51.1446
102.7749,-51.1492
102.7749,-51.1492
102.8238,-51.1538
102.8726,-51.1584
102.9215,-51.1630
102.9215,-51.1630
102.9705,-51.1676
103.0194,-51.1721
103.0684,-51.1766
103.0684,-51.1766
103.1173,-51.1811
103.1663,-51.1855
103.2152,-51.1899
103.2152,-51.1899
103.2641,-51.1943
103.3131,-51.1987
103.3131,-51.1987
103.3621,-51.2031
103.4111,-51.2074
103.4601,-51.2118
103.4601,-51.2118
103.5091,-51.2161
103.5581,-51.2203
103.6072,-51.2246
103.6072,-51.2246
103.6562,-51.2288
103.7053,-51.2330
103.7053,-51.2330
103.7543,-51.2372
103.8034,-51.2414
103.8525,-51.2455
103.8525,-51.2455
103.9016,-51.2497
103.9507,-51.2538
104.0001,-51.2579
104.0001,-51.2579
104.0492,-51.2619
104.0984,-51.2659
104.1475,-51.2700
104.1475,-51.2700
104.1967,-51.2739
104.2458,-51.2779
104.2458,-51.2779
104.2949,-51.2818
104.3441,-51.2858
104.3935,-51.2897
104.3935,-51.2897
104.4427,-51.2936
104.4919,-51.2974
104.5411,-51.3012
104.5411,-51.3012
104.5903,-51.3050
104.6395,-51.3088
104.6887,-51.3126
104.6887,-51.3126
104.7380,-51.3163
104.7872,-51.3200
104.7872,-51.3200
104.8366,-51.3237
104.8858,-51.3274
104.9351,-51.3311
104.9351,-51.3311
104.9844,-51.3347
105.0337,-51.3383
105.0829,-51.3419
105.0829,-51.3419
105.1323,-51.3454
105.1816,-51.3490
105.1816,-51.3490
105.2309,-51.3525
105.2802,-51.3560
105.3295,-51.3595
105.3295,-51.3595
105.3789,-51.3629
105.4282,-51.3663
105.4775,-51.3697
105.4775,-51.3697
105.5269,-51.3731
105.5763,-51.3765
105.6257,-51.3798
105.6257,-51.3798
105.6750,-51.3831
105.7244,-51.3864
105.7244,-51.3864
105.7738,-51.3897
105.8232,-51.3929
105.8726,-51.3961
105.8726,-51.3961
105.9221,-51.3993
105.9715,-51.4025
106.0209,-51.4056
106.0209,-51.4056
106.0703,-51.4088
106.1198,-51.4119
106.1693,-51.4150
106.1693,-51.4150
106.2188,-51.4180
106.2682,-51.4211
106.2682,-51.4211
106.3177,-51.4241
106.3672,-51.4271
106.4167,-51.4301
106.4167,-51.4301
106.4662,-51.4330
106.5157,-51.4359
106.5652,-51.4388
106.5652,-51.4388
106.6148,-51.4417
106.6643,-51.4446
106.6643,-51.4446
106.7138,-51.4474
106.7634,-51.4502
106.8130,-51.4530
106.8130,-51.4530
106.8625,-51.4558
106.9121,-51.4585
106.9616,-51.4613
106.9616,-51.4613
107.0112,-51.4640
107.0607,-51.4666
107.0607,-51.4666
107.1104,-51.4693
107.1599,-51.4719
107.2095,-51.4745
107.2095,-51.4745
107.2591,-51.4771
107.3087,-51.4797
107.3583,-51.4822
107.3583,-51.4822
107.4079,-51.4847
107.4576,-51.4872
107.4576,-51.4872
107.5072,-51.4897
107.5569,-51.4922
107.6065,-51.4946
107.6065,-51.4946
107.6561,-51.4970
107.7057,-51.4994
107.7554,-51.5017
107.7554,-51.5017
107.8050,-51.5041
107.8547,-51.5064
107.9044,-51.5087
107.9044,-51.5087
107.9540,-51.5109
108.0037,-51.5132
108.0037,-51.5132
108.0534,-51.5154
108.1030,-51.5176
108.1527,-51.5198
108.1527,-51.5198
108.2024,-51.5219
108.2521,-51.5241
108.3018,-51.5262
108.3018,-51.5262
108.3515,-51.5282
108.4012,-51.5303
108.4509,-51.5323
108.4509,-51.5323
108.5007,-51.5344
108.5504,-51.5364
108.5504,-51.5364
108.6002,-51.5383
108.6499,-51.5403
108.6996,-51.5422
108.6996,-51.5422
108.7494,-51.5441
108.7991,-51.5460
108.8489,-51.5478
108.8489,-51.5478
108.8987,-51.5497
108.9484,-51.5515
108.9484,-51.5515
108.9982,-51.5533
109.0480,-51.5550
109.0978,-51.5568
109.0978,-51.5568
109.1475,-51.5585
109.1973,-51.5602
109.2471,-51.5619
109.2471,-51.5619
109.2969,-51.5635
109.3467,-51.5651
109.3966,-51.5667
109.3966,-51.5667
109.4464,-51.5683
109.4962,-51.5699
109.4962,-51.5699
109.5460,-51.5714
109.5958,-51.5729
109.6457,-51.5744
109.6457,-51.5744
109.6955,-51.5759
109.7453,-51.5773
109.7952,-51.5787
109.7952,-51.5787
109.8450,-51.5801
109.8948,-51.5815
109.9447,-51.5829
109.9447,-51.5829
109.9945,-51.5842
110.0444,-51.5855
110.0444,-51.5855
110.0943,-51.5868
110.1441,-51.5880
110.1940,-51.5893
110.1940,-51.5893
110.2439,-51.5905
110.2937,-51.5917
110.3436,-51.5929
110.3436,-51.5929
110.3935,-51.5940
110.4433,-51.5951
110.4931,-51.5962
110.4931,-51.5962
110.5430,-51.5973
110.5929,-51.5983
110.5929,-51.5983
110.6427,-51.5994
110.6926,-51.6004
110.7425,-51.6014
110.7425,-51.6014
110.7924,-51.6023
110.8423,-51.6033
110.8922,-51.6042
110.8922,-51.6042
110.9421,-51.6051
110.9920,-51.6060
110.9920,-51.6060
111.0419,-51.6068
111.0917,-51.6076
111.1416,-51.6084
111.1416,-51.6084
111.1915,-51.6092
111.2414,-51.6100
111.2914,-51.6107
111.2914,-51.6107
111.3413,-51.6114
111.3912,-51.6121
111.4411,-51.6127
111.4411,-51.6127
111.4910,-51.6134
111.5409,-51.6140
111.5409,-51.6140
111.5911,-51.6146
111.6410,-51.6152
111.6909,-51.6157
111.6909,-51.6157
111.7408,-51.6162
111.7908,-51.6167
111.8407,-51.6172
111.8407,-51.6172
111.8906,-51.6177
111.9407,-51.6181
111.9906,-51.6185
111.9906,-51.6185
112.0405,-51.6189
112.0904,-51.6193
112.0904,-51.6193
112.1404,-51.6196
112.1903,-51.6199
112.2402,-51.6202
112.2402,-51.6202
112.2901,-51.6205
112.3400,-51.6207
112.3900,-51.6210
112.3900,-51.6210
112.4399,-51.6212
112.4899,-51.6213
112.4899,-51.6213
112.5398,-51.6215
112.5897,-51.6216
112.6397,-51.6217
112.6397,-51.6217
112.6896,-51.6218
112.7395,-51.6219
112.7894,-51.6219
112.7894,-51.6219
112.8394,-51.6220
112.8893,-51.6219
112.9392,-51.6219
112.9392,-51.6219
112.9891,-51.6219
113.0390,-51.6218
113.0390,-51.6218
113.0890,-51.6217
113.1389,-51.6216
113.1889,-51.6214
113.1889,-51.6214
113.2388,-51.6213
113.2888,-51.6211
113.3387,-51.6209
113.3387,-51.6209
113.3886,-51.6206
113.4386,-51.6204
113.4386,-51.6204
113.4886,-51.6201
113.5385,-51.6198
113.5884,-51.6195
113.5884,-51.6195
113.6384,-51.6191
113.6883,-51.6187
113.7382,-51.6183
113.7382,-51.6183
113.7881,-51.6179
113.8381,-51.6175
113.8879,-51.6170
113.8879,-51.6170
113.9379,-51.6165
113.9878,-51.6160
113.9878,-51.6160
114.0377,-51.6155
114.0877,-51.6149
114.1376,-51.6143
114.1376,-51.6143
114.1875,-51.6137
114.2374,-51.6131
114.2873,-51.6125
114.2873,-51.6125
114.3373,-51.6118
114.3871,-51.6111
114.3871,-51.6111
114.4370,-51.6104
114.4869,-51.6096
114.5368,-51.6089
114.5368,-51.6089
114.5868,-51.6081
114.6367,-51.6073
114.6866,-51.6064
114.6866,-51.6064
114.7365,-51.6056
114.7864,-51.6047
114.8362,-51.6038
114.8362,-51.6038
114.8861,-51.6029
114.9360,-51.6019
114.9859,-51.6010
114.9859,-51.6010
115.0358,-51.6000
115.0857,-51.5989
115.0857,-51.5989
115.1356,-51.5979
115.1854,-51.5968
115.2353,-51.5958
115.2353,-51.5958
115.2852,-51.5946
115.3351,-51.5935
115.3849,-51.5924
115.3849,-51.5924
115.4348,-51.5912
115.4847,-51.5900
115.4847,-51.5900
115.5345,-51.5888
115.5844,-51.5875
115.6343,-51.5862
115.6343,-51.5862
115.6841,-51.5849
115.7340,-51.5836
115.7838,-51.5823
115.7838,-51.5823
115.8336,-51.5809
115.8835,-51.5795
115.9333,-51.5781
115.9333,-51.5781
115.9831,-51.5767
116.0330,-51.5753
116.0330,-51.5753
116.0828,-51.5738
116.1326,-51.5723
116.1824,-51.5708
116.1824,-51.5708
116.2322,-51.5692
116.2820,-51.5676
116.3319,-51.5661
116.3319,-51.5661
116.3817,-51.5644
116.4315,-51.5628
116.4813,-51.5611
116.4813,-51.5611
116.5311,-51.5595
116.5809,-51.5578
116.5809,-51.5578
116.6307,-51.5560
116.6805,-51.5543
116.7303,-51.5525
116.7303,-51.5525
116.7800,-51.5507
116.8298,-51.5489
116.8796,-51.5470
116.8796,-51.5470
116.9294,-51.5452
116.9791,-51.5433
116.9791,-51.5433
117.0289,-51.5414
117.0786,-51.5394
117.1284,-51.5375
117.1284,-51.5375
117.1781,-51.5355
117.2278,-51.5335
117.2776,-51.5315
117.2776,-51.5315
117.3273,-51.5294
117.3770,-51.5274
117.4268,-51.5253
117.4268,-51.5253
117.4765,-51.5231
117.5262,-51.5210
117.5262,-51.5210
117.5759,-51.5188
117.6257,-51.5166
117.6753,-51.5144
117.6753,-51.5144
117.7250,-51.5122
117.7747,-51.5100
117.8244,-51.5077
117.8244,-51.5077
117.8741,-51.5054
117.9237,-51.5031
117.9734,-51.5007
117.9734,-51.5007
118.0230,-51.4983
118.0727,-51.4959
118.0727,-51.4959
118.1223,-51.4935
118.1719,-51.4911
118.2216,-51.4886
118.2216,-51.4886
118.2712,-51.4862
118.3208,-51.4837
118.3705,-51.4811
118.3705,-51.4811
118.4201,-51.4786
118.4697,-51.4760
118.5193,-51.4734
118.5193,-51.4734
118.5689,-51.4708
118.6185,-51.4681
118.6185,-51.4681
118.6680,-51.4655
118.7176,-51.4628
118.7672,-51.4601
118.7672,-51.4601
118.8168,-51.4573
118.8663,-51.4546
118.9159,-51.4518
118.9159,-51.4518
118.9654,-51.4490
119.0150,-51.4462
119.0645,-51.4433
119.0645,-51.4433
119.1140,-51.4405
119.1636,-51.4376
119.1636,-51.4376
119.2131,-51.4347
119.2626,-51.4317
119.3121,-51.4288
119.3121,-51.4288
119.3616,-51.4258
119.4111,-51.4228
119.4606,-51.4198
119.4606,-51.4198
119.5100,-51.4167
119.5595,-51.4136
119.6089,-51.4105
119.6089,-51.4105
119.6584,-51.4074
119.7079,-51.4043
119.7573,-51.4011
119.7573,-51.4011
119.8067,-51.3979
119.8561,-51.3947
119.8561,-51.3947
119.9056,-51.3915
119.9550,-51.3882
120.0044,-51.3850
120.0044,-51.3850
120.0538,-51.3817
120.1032,-51.3783
120.1527,-51.3750
120.1527,-51.3750
120.2021,-51.3716
120.2514,-51.3682
120.2514,-51.3682
120.3008,-51.3648
120.3501,-51.3614
120.3995,-51.3579
120.3995,-51.3579
120.4488,-51.3544
120.4982,-51.3509
120.5475,-51.3474
120.5475,-51.3474
120.5968,-51.3439
120.6461,-51.3403
120.6461,-51.3403
120.6954,-51.3367
120.7447,-51.3331
120.7940,-51.3295
120.7940,-51.3295
120.8432,-51.3258
120.8925,-51.3221
120.9417,-51.3184
120.9417,-51.3184
120.9910,-51.3147
121.0402,-51.3109
121.0402,-51.3109
121.0895,-51.3072
121.1387,-51.3034
121.1879,-51.2995
121.1879,-51.2995
121.2371,-51.2957
121.2863,-51.2918
121.3354,-51.2880
121.3354,-51.2880
121.3846,-51.2841
121.4338,-51.2801
121.4830,-51.2762
121.4830,-51.2762
121.5322,-51.2722
121.5813,-51.2682
121.5813,-51.2682
121.6305,-51.2642
121.6797,-51.2601
121.7288,-51.2561
121.7288,-51.2561
121.7779,-51.2520
121.8270,-51.2479
121.8761,-51.2437
121.8761,-51.2437
121.9251,-51.2396
121.9742,-51.2354
121.9742,-51.2354
122.0232,-51.2312
122.0723,-51.2270
122.1213,-51.2228
122.1213,-51.2228
122.1704,-51.2185
122.2195,-51.2142
122.2684,-51.2099
122.2684,-51.2099
122.3174,-51.2056
122.3665,-51.2012
122.4155,-51.1968
122.4155,-51.1968
122.4645,-51.1924
122.5135,-51.1880
122.5135,-51.1880
122.5624,-51.1836
122.6113,-51.1791
122.6603,-51.1746
122.6603,-51.1746
122.7092,-51.1701
122.7581,-51.1656
122.8070,-51.1610
122.8070,-51.1610
122.8559,-51.1564
122.9047,-51.1518
122.9047,-51.1518
122.9536,-51.1472
123.0024,-51.1426
123.0513,-51.1379
123.0513,-51.1379
123.1001,-51.1332
123.1490,-51.1285
123.1978,-51.1238
123.1978,-51.1238
123.2466,-51.1190
123.2954,-51.1143
123.2954,-51.1143
123.3442,-51.1095
123.3929,-51.1047
123.4417,-51.0998
123.4417,-51.0998
123.4904,-51.0950
123.5392,-51.0901
123.5879,-51.0852
123.5879,-51.0852
123.6366,-51.0802
123.6854,-51.0753
123.7341,-51.0703
123.7341,-51.0703
123.7828,-51.0653
123.8314,-51.0603
123.8314,-51.0603
123.8801,-51.0552
123.9288,-51.0502
123.9774,-51.0451
123.9774,-51.0451
124.0260,-51.0400
124.0747,-51.0349
124.1233,-51.0297
124.1233,-51.0297
124.1719,-51.0245
124.2205,-51.0194
124.2205,-51.0194
124.2690,-51.0141
124.3176,-51.0089
124.3662,-51.0036
124.3662,-51.0036
124.4147,-50.9984
124.4633,-50.9931
124.5119,-50.9877
124.5119,-50.9877
124.5606,-50.9823
124.6091,-50.9770
124.6091,-50.9770
124.6575,-50.9716
124.7060,-50.9662
124.7544,-50.9607
124.7544,-50.9607
124.8029,-50.9553
124.8513,-50.9498
124.8997,-50.9443
124.8997,-50.9443
124.9481,-50.9388
124.9965,-50.9332
125.0449,-50.9277
125.0449,-50.9277
125.0933,-50.9221
125.1417,-50.9165
125.1417,-50.9165
125.1900,-50.9109
125.2384,-50.9052
125.2867,-50.8995
125.2867,-50.8995
125.3351,-50.8938
125.3834,-50.8881
125.4317,-50.8824
125.4317,-50.8824
125.4799,-50.8766
125.5282,-50.8708
125.5282,-50.8708
125.5765,-50.8650
125.6247,-50.8592
125.6729,-50.8534
125.6729,-50.8534
125.7212,-50.8475
125.7693,-50.8416
125.8175,-50.8357
125.8175,-50.8357
125.8657,-50.8297
125.9139,-50.8238
125.9620,-50.8178
125.9620,-50.8178
126.0102,-50.8118
126.0583,-50.8058
126.0583,-50.8058
126.1064,-50.7997
126.1545,-50.7937
126.2026,-50.7876
126.2026,-50.7876
126.2507,-50.7815
126.2988,-50.7754
126.3468,-50.7692
126.3468,-50.7692
126.3948,-50.7630
126.4428,-50.7568
126.4428,-50.7568
126.4908,-50.7506
126.5388,-50.7444
126.5868,-50.7381
126.5868,-50.7381
126.6347,-50.7319
126.6827,-50.7256
126.7306,-50.7192
126.7306,-50.7192
126.7786,-50.7129
126.8265,-50.7065
126.8744,-50.7001
126.8744,-50.7001
126.9223,-50.6937
126.9702,-50.6873
126.9702,-50.6873
127.0180,-50.6809
127.0658,-50.6744
127.1137,-50.6679
127.1137,-50.6679
127.1615,-50.6614
127.2094,-50.6548
127.2572,-50.6483
127.2572,-50.6483
127.3050,-50.6417
127.3527,-50.6351
127.4005,-50.6285
127.4005,-50.6285
127.4483,-50.6218
127.4960,-50.6152
127.4960,-50.6152
127.5438,-50.6085
127.5917,-50.6017
127.6396,-50.5950
127.6396,-50.5950
127.6872,-50.5882
127.7349,-50.5815
127.7825,-50.5747
127.7825,-50.5747
127.8302,-50.5678
127.8778,-50.5610
127.8778,-50.5610
127.9253,-50.5542
127.9729,-50.5473
128.0205,-50.5404
128.0205,-50.5404
128.0680,-50.5335
128.1155,-50.5265
128.1631,-50.5196
128.1631,-50.5196
128.2105,-50.5126
128.2580,-50.5056
128.3055,-50.4986
128.3055,-50.4986
128.3530,-50.4915
128.4004,-50.4845
128.4004,-50.4845
128.4479,-50.4774
128.4953,-50.4703
128.5427,-50.4631
128.5427,-50.4631
128.5901,-50.4560
128.6374,-50.4488
128.6848,-50.4416
128.6848,-50.4416
128.7321,-50.4344
128.7795,-50.4272
128.7795,-50.4272
128.8268,-50.4199
128.8740,-50.4126
128.9213,-50.4054
128.9213,-50.4054
128.9686,-50.3980
129.0158,-50.3907
129.0630,-50.3833
129.0630,-50.3833
129.1102,-50.3760
129.1574,-50.3686
129.2046,-50.3611
129.2046,-50.3611
129.2518,-50.3537
129.2989,-50.3462
129.3461,-50.3388
129.3461,-50.3388
129.3932,-50.3312
129.4403,-50.3237
129.4403,-50.3237
129.4874,-50.3162
129.5344,-50.3086
129.5815,-50.3010
129.5815,-50.3010
129.6286,-50.2934
129.6756,-50.2858
129.7226,-50.2781
129.7226,-50.2781
129.7696,-50.2705
129.8166,-50.2628
129.8636,-50.2551
129.8636,-50.2551
129.9105,-50.2473
129.9574,-50.2396
129.9574,-50.2396
130.0044,-50.2318
130.0513,-50.2240
130.0982,-50.2162
130.0982,-50.2162
130.1452,-50.2083
130.1921,-50.2005
130.2389,-50.1926
130.2389,-50.1926
130.2857,-50.1847
130.3325,-50.1768
130.3325,-50.1768
130.3793,-50.1688
130.4261,-50.1609
130.4728,-50.1529
130.4728,-50.1529
130.5196,-50.1449
130.5663,-50.1369
130.6130,-50.1288
130.6130,-50.1288
130.6596,-50.1208
130.7063,-50.1127
130.7063,-50.1127
130.7530,-50.1046
130.7996,-50.0965
130.8463,-50.0883
130.8463,-50.0883
130.8930,-50.0801
130.9396,-50.0720
130.9861,-50.0638
130.9861,-50.0638
131.0327,-50.0555
131.0793,-50.0473
131.1258,-50.0390
131.1258,-50.0390
131.1723,-50.0307
131.2188,-50.0224
131.2188,-50.0224
131.2653,-50.0141
131.3118,-50.0057
131.3583,-49.9974
131.3583,-49.9974
131.4047,-49.9890
131.4511,-49.9806
131.4975,-49.9721
131.4975,-49.9721
131.5439,-49.9637
131.5903,-49.9552
131.5903,-49.9552
131.6366,-49.9467
131.6829,-49.9382
131.7293,-49.9297
131.7293,-49.9297
131.7756,-49.9211
131.8218,-49.9125
131.8681,-49.9040
131.8681,-49.9040
131.9143,-49.8954
131.9605,-49.8867
132.0067,-49.8781
132.0067,-49.8781
132.0529,-49.8694
132.0991,-49.8607
132.0991,-49.8607
132.1453,-49.8520
132.1914,-49.8433
132.2375,-49.8345
132.2375,-49.8345
132.2836,-49.8257
132.3297,-49.8169
132.3758,-49.8081
132.3758,-49.8081
132.4218,-49.7993
132.4679,-49.7905
132.4679,-49.7905
132.5139,-49.7816
132.5599,-49.7727
132.6059,-49.7638
132.6059,-49.7638
132.6519,-49.7548
132.6978,-49.7459
132.7437,-49.7369
132.7437,-49.7369
132.7896,-49.7279
132.8356,-49.7189
132.8815,-49.7099
132.8815,-49.7099
132.9273,-49.7008
132.9731,-49.6918
132.9731,-49.6918
133.0190,-49.6827
133.0648,-49.6736
133.1106,-49.6644
133.1106,-49.6644
133.1563,-49.6553
133.2021,-49.6461
133.2479,-49.6369
133.2479,-49.6369
133.2936,-49.6277
133.3393,-49.6185
133.3850,-49.6092
133.3850,-49.6092
133.4306,-49.6000
133.4763,-49.5907
133.4763,-49.5907
133.5219,-49.5814
133.5675,-49.5720
133.6131,-49.5627
133.6131,-49.5627
133.6587,-49.5533
133.7042,-49.5439
133.7498,-49.5345
133.7498,-49.5345
133.7953,-49.5251
133.8408,-49.5157
133.8863,-49.5062
133.8863,-49.5062
133.9317,-49.4967
133.9772,-49.4872
133.9772,-49.4872
134.0226,-49.4777
134.0680,-49.4681
134.1134,-49.4586
134.1134,-49.4586
134.1587,-49.4490
134.2041,-49.4394
134.2494,-49.4298
134.2494,-49.4298
134.2949,-49.4201
134.3402,-49.4104
134.3402,-49.4104
134.3855,-49.4008
134.4307,-49.3911
134.4760,-49.3813
134.4760,-49.3813
134.5212,-49.3716
134.5664,-49.3619
134.6116,-49.3521
134.6116,-49.3521
134.6567,-49.3423
134.7019,-49.3325
134.7470,-49.3226
134.7470,-49.3226
134.7921,-49.3128
134.8372,-49.3029
134.8823,-49.2930
134.8823,-49.2930
134.9273,-49.2831
134.9724,-49.2732
134.9724,-49.2732
135.0174,-49.2632
135.0623,-49.2533
135.1073,-49.2433
135.1073,-49.2433
135.1523,-49.2333
135.1972,-49.2233
135.2421,-49.2132
135.2421,-49.2132
135.2870,-49.2032
135.3319,-49.1931
135.3319,-49.1931
135.3767,-49.1830
135.4215,-49.1729
135.4664,-49.1627
135.4664,-49.1627
135.5111,-49.1526
135.5559,-49.1424
135.6007,-49.1322
135.6007,-49.1322
135.6454,-49.1220
135.6901,-49.1117
135.7348,-49.1015
135.7348,-49.1015
135.7795,-49.0912
135.8242,-49.0809
135.8242,-49.0809
135.8688,-49.0706
135.9135,-49.0603
135.9581,-49.0499
135.9581,-49.0499
136.0026,-49.0396
136.0472,-49.0292
136.0918,-49.0188
136.0918,-49.0188
136.1363,-49.0084
136.1808,-48.9979
136.1808,-48.9979
136.2253,-48.9875
136.2697,-48.9770
136.3142,-48.9665
136.3142,-48.9665
136.3586,-48.9560
136.4030,-48.9454
136.4474,-48.9349
136.4474,-48.9349
136.4918,-48.9243
136.5361,-48.9137
136.5804,-48.9031
136.5804,-48.9031
136.6247,-48.8925
136.6690,-48.8818
136.6690,-48.8818
136.7133,-48.8712
136.7575,-48.8605
136.8018,-48.8498
136.8018,-48.8498
136.8460,-48.8391
136.8902,-48.8283
136.9343,-48.8176
136.9343,-48.8176
136.9785,-48.8068
137.0226,-48.7960
137.0226,-48.7960
137.0667,-48.7852
137.1108,-48.7744
137.1549,-48.7635
137.1549,-48.7635
137.1989,-48.7526
137.2430,-48.7418
137.2869,-48.7309
137.2869,-48.7309
137.3310,-48.7199
137.3749,-48.7090
137.4189,-48.6980
137.4189,-48.6980
137.4628,-48.6871
137.5067,-48.6761
137.5067,-48.6761
137.5506,-48.6650
137.5945,-48.6540
137.6383,-48.6430
137.6383,-48.6430
137.6823,-48.6319
137.7261,-48.6208
137.7698,-48.6097
137.7698,-48.6097
137.8136,-48.5985
137.8575,-48.5873
137.8575,-48.5873
137.9012,-48.5762
137.9450,-48.5650
137.9887,-48.5538
137.9887,-48.5538
138.0324,-48.5426
138.0760,-48.5313
138.1196,-48.5201
138.1196,-48.5201
138.1633,-48.5088
138.2068,-48.4975
138.2504,-48.4862
138.2504,-48.4862
138.2940,-48.4749
138.3376,-48.4635
138.3376,-48.4635
138.3811,-48.4522
138.4246,-48.4408
138.4681,-48.4294
138.4681,-48.4294
138.5115,-48.4180
138.5549,-48.4065
138.5983,-48.3951
138.5983,-48.3951
138.6417,-48.3836
138.6851,-48.3721
138.6851,-48.3721
138.7284,-48.3606
138.7717,-48.3491
138.8150,-48.3376
138.8150,-48.3376
138.8583,-48.3260
138.9016,-48.3144
138.9448,-48.3028
138.9448,-48.3028
138.9880,-48.2912
139.0312,-48.2796
139.0312,-48.2796
139.0744,-48.2679
139.1175,-48.2563
139.1607,-48.2446
139.1607,-48.2446
139.2038,-48.2329
139.2468,-48.2212
139.2899,-48.2094
139.2899,-48.2094
139.3330,-48.1977
139.3760,-48.1859
139.4190,-48.1741
139.4190,-48.1741
139.4620,-48.1623
139.5050,-48.1505
139.5050,-48.1505
139.5479,-48.1386
139.5908,-48.1268
139.6337,-48.1149
139.6337,-48.1149
139.6766,-48.1030
139.7195,-48.0911
139.7624,-48.0792
139.7624,-48.0792
139.8052,-48.0672
139.8480,-48.0552
139.8908,-48.0433
139.8908,-48.0433
139.9335,-48.0313
139.9763,-48.0192
139.9763,-48.0192
140.0190,-48.0072
140.0617,-47.9952
140.1044,-47.9831
140.1044,-47.9831
140.1470,-47.9710
140.1897,-47.9589
140.2323,-47.9468
140.2323,-47.9468
140.2749,-47.9346
140.3174,-47.9225
140.3174,-47.9225
140.3600,-47.9103
140.4025,-47.8981
140.4450,-47.8859
140.4450,-47.8859
140.4875,-47.8737
140.5299,-47.8614
140.5724,-47.8492
140.5724,-47.8492
140.6148,-47.8369
140.6573,-47.8246
140.6573,-47.8246
140.6997,-47.8123
140.7420,-47.7999
140.7844,-47.7876
140.7844,-47.7876
140.8267,-47.7752
140.8690,-47.7628
140.9113,-47.7504
140.9113,-47.7504
140.9536,-47.7380
140.9958,-47.7256
141.0381,-47.7131
141.0381,-47.7131
141.0802,-47.7007
141.1225,-47.6881
141.1225,-47.6881
141.1647,-47.6756
141.2068,-47.6631
141.2489,-47.6506
141.2489,-47.6506
141.2910,-47.6380
141.3331,-47.6255
141.3751,-47.6129
141.3751,-47.6129
141.4171,-47.6003
141.4591,-47.5877
141.5011,-47.5750
141.5011,-47.5750
141.5431,-47.5624
141.5850,-47.5497
141.5850,-47.5497
141.6270,-47.5370
141.6688,-47.5243
141.7107,-47.5116
141.7107,-47.5116
141.7526,-47.4988
141.7944,-47.4861
141.8362,-47.4733
141.8362,-47.4733
141.8780,-47.4605
141.9198,-47.4477
141.9615,-47.4349
141.9615,-47.4349
142.0033,-47.4220
142.0450,-47.4092
142.0450,-47.4092
142.0866,-47.3963
142.1283,-47.3834
142.1700,-47.3705
142.1700,-47.3705
142.2116,-47.3576
142.2532,-47.3447
142.2947,-47.3317
142.2947,-47.3317
142.3363,-47.3187
142.3778,-47.3057
142.3778,-47.3057
142.4193,-47.2927
142.4608,-47.2797
142.5023,-47.2667
142.5023,-47.2667
142.5438,-47.2536
142.5852,-47.2405
142.6266,-47.2274
142.6266,-47.2274
142.6680,-47.2143
142.7093,-47.2012
142.7507,-47.1881
142.7507,-47.1881
142.7920,-47.1749
142.8333,-47.1618
142.8333,-47.1618
142.8746,-47.1486
142.9158,-47.1354
142.9570,-47.1222
142.9570,-47.1222
142.9982,-47.1089
143.0394,-47.0957
143.0806,-47.0824
143.0806,-47.0824
143.1217,-47.0691
143.1628,-47.0558
143.1628,-47.0558
143.2039,-47.0425
143.2450,-47.0292
143.2861,-47.0158
143.2861,-47.0158
143.3272,-47.0024
143.3682,-46.9890
143.4092,-46.9756
143.4092,-46.9756
143.4502,-46.9622
143.4912,-46.9488
143.4912,-46.9488
143.5321,-46.9353
143.5730,-46.9219
143.6139,-46.9084
143.6139,-46.9084
143.6548,-46.8949
143.6956,-46.8814
143.7364,-46.8679
143.7364,-46.8679
143.7772,-46.8543
143.8180,-46.8407
143.8180,-46.8407
143.8588,-46.8272
143.8995,-46.8136
143.9402,-46.8000
143.9402,-46.8000
143.9809,-46.7863
144.0216,-46.7727
144.0622,-46.7591
144.0622,-46.7591
144.1029,-46.7454
144.1435,-46.7317
144.1841,-46.7180
144.1841,-46.7180
144.2246,-46.7043
144.2652,-46.6905
144.2652,-46.6905
144.3057,-46.6768
144.3463,-46.6630
144.3868,-46.6492
144.3868,-46.6492
144.4272,-46.6354
144.4677,-46.6216
144.5081,-46.6077
144.5081,-46.6077
144.5485,-46.5939
144.5889,-46.5800
144.6292,-46.5661
144.6292,-46.5661
144.6695,-46.5522
144.7099,-46.5383
144.7099,-46.5383
144.7501,-46.5244
144.7904,-46.5105
144.8306,-46.4965
144.8306,-46.4965
144.8708,-46.4825
144.9110,-46.4686
144.9512,-46.4546
144.9512,-46.4546
144.9913,-46.4405
145.0315,-46.4265
145.0716,-46.4125
145.0716,-46.4125
145.1117,-46.3984
145.1518,-46.3843
145.1518,-46.3843
145.1918,-46.3702
145.2319,-46.3561
145.2718,-46.3420
