-21.7369, 47.5942
-21.7369, 47.5942
-21.6948, 47.5815
-21.6527, 47.5689
-21.6106, 47.5562
-21.6106, 47.5562
-21.5686, 47.5435
-21.5265, 47.5307
-21.5265, 47.5307
-21.4845, 47.5180
-21.4426, 47.5053
-21.4426, 47.5053
-21.4006, 47.4925
-21.3587, 47.4797
-21.3168, 47.4669
-21.3168, 47.4669
-21.2749, 47.4541
-21.2330, 47.4412
-21.2330, 47.4412
-21.1912, 47.4284
-21.1494, 47.4155
-21.1494, 47.4155
-21.1076, 47.4026
-21.0658, 47.3897
-21.0240, 47.3768
-21.0240, 47.3768
-20.9823, 47.3638
-20.9406, 47.3509
-20.9406, 47.3509
-20.8989, 47.3379
-20.8572, 47.3249
-20.8155, 47.3119
-20.8155, 47.3119
-20.7739, 47.2988
-20.7323, 47.2858
-20.7323, 47.2858
-20.6907, 47.2727
-20.6491, 47.2597
-20.6491, 47.2597
-20.6075, 47.2466
-20.5660, 47.2335
-20.5660, 47.2335
-20.5245, 47.2203
-20.4830, 47.2072
-20.4416, 47.1940
-20.4416, 47.1940
-20.4001, 47.1809
-20.3587, 47.1677
-20.3587, 47.1677
-20.3173, 47.1545
-20.2760, 47.1412
-20.2760, 47.1412
-20.2346, 47.1280
-20.1933, 47.1147
-20.1520, 47.1015
-20.1520, 47.1015
-20.1107, 47.0882
-20.0694, 47.0749
-20.0694, 47.0749
-20.0282, 47.0615
-19.9870, 47.0482
-19.9458, 47.0348
-19.9458, 47.0348
-19.9046, 47.0215
-19.8634, 47.0081
-19.8634, 47.0081
-19.8223, 46.9947
-19.7812, 46.9813
-19.7812, 46.9813
-19.7401, 46.9678
-19.6990, 46.9544
-19.6578, 46.9409
-19.6578, 46.9409
-19.6168, 46.9274
-19.5758, 46.9139
-19.5758, 46.9139
-19.5348, 46.9003
-19.4939, 46.8868
-19.4939, 46.8868
-19.4529, 46.8733
-19.4120, 46.8597
-19.3711, 46.8461
-19.3711, 46.8461
-19.3302, 46.8325
-19.2894, 46.8189
-19.2894, 46.8189
-19.2486, 46.8053
-19.2078, 46.7916
-19.2078, 46.7916
-19.1670, 46.7780
-19.1262, 46.7643
-19.0855, 46.7506
-19.0855, 46.7506
-19.0448, 46.7369
-19.0041, 46.7231
-19.0041, 46.7231
-18.9634, 46.7094
-18.9227, 46.6956
-18.8821, 46.6819
-18.8821, 46.6819
-18.8415, 46.6681
-18.8009, 46.6543
-18.8009, 46.6543
-18.7603, 46.6405
